"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote",
"VBFC","Village Bank and Trust Financial Corp.","33.3903","$48.03M","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/vbfc",
"VFF","Village Farms International, Inc.","12.67","$623.16M","n/a","Consumer Non-Durables","Farming/Seeds/Milling","https://www.nasdaq.com/symbol/vff",
"VLGEA","Village Super Market, Inc.","24.83","$357.58M","n/a","Consumer Services","Food Chains","https://www.nasdaq.com/symbol/vlgea",
"VIOT","Viomi Technology Co., Ltd","8.82","$610.93M","2018","Consumer Durables","Consumer Electronics/Appliances","https://www.nasdaq.com/symbol/viot",
"VNOM","Viper Energy Partners LP","29.25","$1.83B","2014","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/vnom",
"VIRC","Virco Manufacturing Corporation","4.42","$68.7M","n/a","Consumer Durables","Industrial Specialties","https://www.nasdaq.com/symbol/virc",
"VTSI","VirTra, Inc.","2.66","$20.57M","n/a","Consumer Services","Services-Misc. Amusement & Recreation","https://www.nasdaq.com/symbol/vtsi",
"VIRT","Virtu Financial, Inc.","21.46","$4.28B","2015","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/virt",
"VRTS","Virtus Investment Partners, Inc.","104.2","$728.07M","n/a","Finance","Investment Managers","https://www.nasdaq.com/symbol/vrts",
"VRTSP","Virtus Investment Partners, Inc.","92.07","$105.88M","n/a","Finance","Investment Managers","https://www.nasdaq.com/symbol/vrtsp",
"BBC","Virtus LifeSci Biotech Clinical Trials ETF","28.2276","$28.23M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/bbc",
"BBP","Virtus LifeSci Biotech Products ETF","41.2172","$41.22M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/bbp",
"VRTU","Virtusa Corporation","44.75","$1.35B","2007","Technology","EDP Services","https://www.nasdaq.com/symbol/vrtu",
"VISL","Vislink Technologies, Inc.","1.63","$3.15M","2013","Capital Goods","Telecommunications Equipment","https://www.nasdaq.com/symbol/visl",
"VTGN","VistaGen Therapeutics, Inc.","0.7899","$32.48M","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/vtgn",
"VC","Visteon Corporation","53.6","$1.52B","n/a","Capital Goods","Auto Parts:O.E.M.","https://www.nasdaq.com/symbol/vc",
"VIVE","Viveve Medical, Inc.","0.4071","$18.93M","n/a","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","https://www.nasdaq.com/symbol/vive",
"VVPR","VivoPower International PLC","1.0699","$14.51M","n/a","Public Utilities","Power Generation","https://www.nasdaq.com/symbol/vvpr",
"VVUS","VIVUS, Inc.","3.42","$36.38M","1994","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/vvus",
"VOD","Vodafone Group Plc","16.31","$43.59B","n/a","Public Utilities","Telecommunications Equipment","https://www.nasdaq.com/symbol/vod",
"VOXX","VOXX International Corporation","3.99","$96.55M","n/a","Technology","Electronic Components","https://www.nasdaq.com/symbol/voxx",
"VYGR","Voyager Therapeutics, Inc.","26.97","$993.37M","2015","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/vygr",
"VSEC","VSE Corporation","27.97","$306.83M","n/a","Consumer Services","Military/Government/Technical","https://www.nasdaq.com/symbol/vsec",
"VTVT","vTv Therapeutics Inc.","1.35","$69.81M","2015","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/vtvt",
"VUZI","Vuzix Corporation","4.95","$136.63M","n/a","Technology","Radio And Television Broadcasting And Communications Equipment","https://www.nasdaq.com/symbol/vuzi",
"WAFU","Wah Fu Education Group Limited","3","$15.6M","2019","Consumer Services","Other Consumer Services","https://www.nasdaq.com/symbol/wafu",
"WTRH","Waitr Holdings Inc.","5.98","$458.52M","2016","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/wtrh",
"WBA","Walgreens Boots Alliance, Inc.","52.88","$48.35B","n/a","Health Care","Medical/Nursing Services","https://www.nasdaq.com/symbol/wba",
"WAFD","Washington Federal, Inc.","33.8","$2.72B","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/wafd",
"WASH","Washington Trust Bancorp, Inc.","50.56","$875.94M","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/wash",
"WSBF","Waterstone Financial, Inc.","16.82","$470.66M","n/a","Finance","Savings Institutions","https://www.nasdaq.com/symbol/wsbf",
"WTRE","Watford Holdings Ltd.","28","$635.12M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/wtre",
"WVE","WAVE Life Sciences Ltd.","26.86","$920.23M","2015","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/wve",
"WSTG","Wayside Technology Group, Inc.","11.43","$51.57M","n/a","Technology","Retail: Computer Software & Peripheral Equipment","https://www.nasdaq.com/symbol/wstg",
"WCFB","WCF Bancorp, Inc.","8.5322","$21.86M","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/wcfb",
"WDFC","WD-40 Company","163.27","$2.25B","1973","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/wdfc",
"HHHH","Wealthbridge Acquisition Limited","10.1","$75.32M","2019","Finance","Business Services","https://www.nasdaq.com/symbol/hhhh",
"HHHHR","Wealthbridge Acquisition Limited","0.22","n/a","2019","Finance","Business Services","https://www.nasdaq.com/symbol/hhhhr",
"HHHHU","Wealthbridge Acquisition Limited","10.05","n/a","2019","Finance","Business Services","https://www.nasdaq.com/symbol/hhhhu",
"HHHHW","Wealthbridge Acquisition Limited","0.0801","n/a","2019","Finance","Business Services","https://www.nasdaq.com/symbol/hhhhw",
"WB","Weibo Corporation","43.02","$9.58B","2014","Technology","Computer Software: Programming, Data Processing","https://www.nasdaq.com/symbol/wb",
"WW","Weight Watchers International Inc","19.95","$1.34B","n/a","Consumer Services","Other Consumer Services","https://www.nasdaq.com/symbol/ww",
"WEBK","Wellesley Bancorp, Inc.","32.65","$83.28M","2012","Finance","Banks","https://www.nasdaq.com/symbol/webk",
"WEN","Wendy&#39;s Company (The)","19.54","$4.51B","n/a","Consumer Services","Restaurants","https://www.nasdaq.com/symbol/wen",
"WERN","Werner Enterprises, Inc.","30.44","$2.13B","1986","Transportation","Trucking Freight/Courier Services","https://www.nasdaq.com/symbol/wern",
"WSBC","WesBanco, Inc.","36.18","$1.98B","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/wsbc",
"WTBA","West Bancorporation","21.21","$346.95M","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/wtba",
"WABC","Westamerica Bancorporation","61.12","$1.65B","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/wabc",
"WSTL","Westell Technologies, Inc.","1.72","$26.72M","1995","Public Utilities","Telecommunications Equipment","https://www.nasdaq.com/symbol/wstl",
"WINC","Western Asset Short Duration Income ETF","25.69","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/winc",
"WBND","Western Asset Total Return ETF","27.07","$32.48M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/wbnd",
"WDC","Western Digital Corporation","39.64","$11.61B","n/a","Technology","Electronic Components","https://www.nasdaq.com/symbol/wdc",
"WNEB","Western New England Bancorp, Inc.","9.01","$242.85M","n/a","Finance","Savings Institutions","https://www.nasdaq.com/symbol/wneb",
"WPRT","Westport Fuel Systems Inc","2.57","$342.79M","n/a","Energy","Industrial Machinery/Components","https://www.nasdaq.com/symbol/wprt",
"WWR","Westwater Resources, Inc.","6.49","$10.37M","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/wwr",
"WEYS","Weyco Group, Inc.","25.95","$259.46M","n/a","Consumer Non-Durables","Apparel","https://www.nasdaq.com/symbol/weys",
"WHLR","Wheeler Real Estate Investment Trust, Inc.","1.71","$16.58M","2012","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/whlr",
"WHLRD","Wheeler Real Estate Investment Trust, Inc.","15.01","$54.05M","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/whlrd",
"WHLRP","Wheeler Real Estate Investment Trust, Inc.","14.502","$10.44M","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/whlrp",
"WHF","WhiteHorse Finance, Inc.","13.82","$283.95M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/whf",
"WHFBZ","WhiteHorse Finance, Inc.","25.99","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/whfbz",
"WHLM","Wilhelmina International, Inc.","6.2","$32.14M","n/a","Consumer Services","Professional Services","https://www.nasdaq.com/symbol/whlm",
"WVVI","Willamette Valley Vineyards, Inc.","6.9515","$34.51M","n/a","Consumer Non-Durables","Beverages (Production/Distribution)","https://www.nasdaq.com/symbol/wvvi",
"WVVIP","Willamette Valley Vineyards, Inc.","4.6","$21.45M","n/a","Consumer Non-Durables","Beverages (Production/Distribution)","https://www.nasdaq.com/symbol/wvvip",
"WLDN","Willdan Group, Inc.","35.66","$396.79M","2006","Consumer Services","Military/Government/Technical","https://www.nasdaq.com/symbol/wldn",
"WLFC","Willis Lease Finance Corporation","55.31","$324.96M","1996","Consumer Durables","Industrial Specialties","https://www.nasdaq.com/symbol/wlfc",
"WLTW","Willis Towers Watson Public Limited Company","191.62","$24.76B","n/a","Finance","Specialty Insurers","https://www.nasdaq.com/symbol/wltw",
"WSC","WillScot Corporation","14.49","$1.57B","2015","n/a","n/a","https://www.nasdaq.com/symbol/wsc",
"WING","Wingstop Inc.","91.6","$2.69B","2015","Consumer Services","Restaurants","https://www.nasdaq.com/symbol/wing",
"WINA","Winmark Corporation","178.55","$671.65M","n/a","Consumer Services","Other Specialty Stores","https://www.nasdaq.com/symbol/wina",
"WINS","Wins Finance Holdings Inc.","16.9034","$335.32M","2014","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/wins",
"WTFC","Wintrust Financial Corporation","72.16","$4.09B","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/wtfc",
"WTFCM","Wintrust Financial Corporation","28.76","$143.8M","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/wtfcm",
"AGND","WisdomTree Barclays Negative Duration U.S. Aggregate Bond Fund","41.59","$24.95M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/agnd",
"CXSE","WisdomTree China ex-State-Owned Enterprises Fund","74.1225","$144.54M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/cxse",
"EMCG","WisdomTree Emerging Markets Consumer Growth Fund","22.525","$37.17M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/emcg",
"EMCB","WisdomTree Emerging Markets Corporate Bond Fund","72.7103","$36.36M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/emcb",
"DGRE","WisdomTree Emerging Markets Quality Dividend Growth Fund","24.8","$74.4M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/dgre",
"DXGE","WisdomTree Germany Hedged Equity Fund","30.131","$46.7M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/dxge",
"HYZD","WisdomTree Interest Rate Hedged High Yield Bond Fund","23.41","$252.83M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/hyzd",
"AGZD","WisdomTree Interest Rate Hedged U.S. Aggregate Bond Fund","47.6899","$81.07M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/agzd",
"WETF","WisdomTree Investments, Inc.","6.35","$984.59M","n/a","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/wetf",
"DXJS","WisdomTree Japan Hedged SmallCap Equity Fund","38","$64.6M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/dxjs",
"GULF","WisdomTree Middle East Dividend Fund","21.25","$23.38M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/gulf",
"HYND","WisdomTree Negative Duration High Yield Bond Fund","19.24","$34.63M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/hynd",
"DGRW","WisdomTree U.S. Quality Dividend Growth Fund","44.04","$2.72B","n/a","n/a","n/a","https://www.nasdaq.com/symbol/dgrw",
"DGRS","WisdomTree U.S. SmallCap Quality Dividend Growth Fund","35.12","$117.65M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/dgrs",
"WIX","Wix.com Ltd.","149.04","$7.43B","2013","Technology","Computer Software: Programming, Data Processing","https://www.nasdaq.com/symbol/wix",
"WWD","Woodward, Inc.","114.48","$7.11B","n/a","Energy","Industrial Machinery/Components","https://www.nasdaq.com/symbol/wwd",
"WDAY","Workday, Inc.","220.11","$49.74B","n/a","Technology","EDP Services","https://www.nasdaq.com/symbol/wday",
"WKHS","Workhorse Group, Inc.","2.32","$151.85M","n/a","Capital Goods","Auto Manufacturing","https://www.nasdaq.com/symbol/wkhs",
"WRLD","World Acceptance Corporation","157.25","$1.46B","1991","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/wrld",
"WRTC","Wrap Technologies, Inc.","6.65","$197M","n/a","Capital Goods","Ordnance And Accessories","https://www.nasdaq.com/symbol/wrtc",
"WMGI","Wright Medical Group N.V.","30.48","$3.84B","2011","Health Care","Industrial Specialties","https://www.nasdaq.com/symbol/wmgi",
"WSFS","WSFS Financial Corporation","41.63","$2.22B","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/wsfs",
"WVFC","WVS Financial Corp.","17.7","$34.41M","n/a","Finance","Banks","https://www.nasdaq.com/symbol/wvfc",
"WYNN","Wynn Resorts, Limited","122.45","$13.18B","2002","Consumer Services","Hotels/Resorts","https://www.nasdaq.com/symbol/wynn",
"XFOR","X4 Pharmaceuticals, Inc.","15.1","$187.55M","2017","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/xfor",
"XBIT","XBiotech Inc.","7.34","$300.66M","2015","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/xbit",
"XELB","Xcel Brands, Inc","1.3","$24.59M","n/a","Miscellaneous","Multi-Sector Companies","https://www.nasdaq.com/symbol/xelb",
"XEL","Xcel Energy Inc.","61.31","$31.55B","n/a","Public Utilities","Power Generation","https://www.nasdaq.com/symbol/xel",
"XNCR","Xencor, Inc.","35.1","$1.98B","2013","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/xncr",
"XBIO","Xenetic Biosciences, Inc.","0.57","$5.95M","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/xbio",
"XENE","Xenon Pharmaceuticals Inc.","9.75","$251.29M","2014","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/xene",
"XERS","Xeris Pharmaceuticals, Inc.","10.68","$287.72M","2018","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/xers",
"XLNX","Xilinx, Inc.","114.76","$29.14B","1990","Technology","Semiconductors","https://www.nasdaq.com/symbol/xlnx",
"XOMA","XOMA Corporation","16.92","$147.62M","1986","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/xoma",
"XPER","Xperi Corporation","19.58","$964.98M","n/a","Technology","Semiconductors","https://www.nasdaq.com/symbol/xper",
"XSPA","XpresSpa Group, Inc. ","1.9499","$3.82M","n/a","Consumer Services","Other Consumer Services","https://www.nasdaq.com/symbol/xspa",
"XTLB","XTL Biopharmaceuticals Ltd.","1.9903","$10.23M","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/xtlb",
"XNET","Xunlei Limited","2.77","$186.8M","2014","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/xnet",
"XYN","Xynomic Pharmaceuticals Holdings, Inc.","3.5","$162.26M","2017","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/xyn",
"XYNPW","Xynomic Pharmaceuticals Holdings, Inc.","0.3042","n/a","2017","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/xynpw",
"YNDX","Yandex N.V.","39.42","$12.88B","2011","Technology","Computer Software: Programming, Data Processing","https://www.nasdaq.com/symbol/yndx",
"YRIV","Yangtze River Port and Logistics Limited ","0.538","$95.52M","n/a","Finance","Real Estate","https://www.nasdaq.com/symbol/yriv",
"YTRA","Yatra Online, Inc.","3.99","$181.15M","n/a","Consumer Services","Transportation Services","https://www.nasdaq.com/symbol/ytra",
"YTEN","Yield10 Bioscience, Inc.","0.8373","$10.46M","n/a","Basic Industries","Containers/Packaging","https://www.nasdaq.com/symbol/yten",
"YIN","Yintech Investment Holdings Limited","4.44","$317.16M","2016","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/yin",
"YMAB","Y-mAbs Therapeutics, Inc.","21.47","$734.14M","2018","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/ymab",
"YOGA","YogaWorks, Inc.","0.725","$12.17M","2017","Consumer Services","Other Consumer Services","https://www.nasdaq.com/symbol/yoga",
"YGYI","Youngevity International, Inc.","6.03","$174.21M","n/a","Consumer Services","Catalog/Specialty Distribution","https://www.nasdaq.com/symbol/ygyi",
"YRCW","YRC Worldwide, Inc.","4.09","$141.4M","n/a","Transportation","Trucking Freight/Courier Services","https://www.nasdaq.com/symbol/yrcw",
"YJ","Yunji Inc.","10.61","$2.29B","2019","Consumer Services","Other Specialty Stores","https://www.nasdaq.com/symbol/yj",
"YY","YY Inc.","71.03","$5.6B","2012","Technology","EDP Services","https://www.nasdaq.com/symbol/yy",
"ZFGN","Zafgen, Inc.","1.35","$50.39M","2014","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/zfgn",
"ZAGG","ZAGG Inc","6.99","$203.18M","n/a","Consumer Services","Other Specialty Stores","https://www.nasdaq.com/symbol/zagg",
"ZLAB","Zai Lab Limited","33.49","$1.95B","2017","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/zlab",
"ZEAL","Zealand Pharma A/S","20.9807","$666.15M","2017","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/zeal",
"ZBRA","Zebra Technologies Corporation","201.12","$10.86B","1991","Technology","Industrial Machinery/Components","https://www.nasdaq.com/symbol/zbra",
"Z","Zillow Group, Inc.","46.76","$6.58B","n/a","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/z",
"ZG","Zillow Group, Inc.","45.99","$9.44B","2011","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/zg",
"ZN","Zion Oil & Gas Inc","0.4","$29.19M","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/zn",
